farmer_id,risk_type,time_step,alpha,contamination,cost,technology
0,risk_neutral,28,0.9300183168228482,0.45850498337146367,4389.588918992568,0.8384610328433605
0,risk_neutral,29,0.95,0.4504423820545888,4447.61440685289,0.8395001135614946
0,risk_neutral,30,0.95,0.4470476466450898,4153.258279471953,0.8474632610546485
0,risk_neutral,31,0.95,0.44722403226062485,4238.559728762562,0.8470480201926788
0,risk_neutral,32,0.9231878030826832,0.45030753647526106,3995.2429858790665,0.8642060830802789
0,risk_neutral,33,0.9340117642882988,0.43320578409094906,4317.646283271737,0.8956444061187697
0,risk_neutral,34,0.924539844301355,0.437756610583189,4485.724031484571,0.8935171499064145
0,risk_neutral,35,0.9098360999014647,0.44093734435953386,4253.805953216459,0.9
0,risk_neutral,36,0.95,0.42528319108227414,4115.456563396201,0.9
0,risk_neutral,37,0.8989724230206626,0.4452696698402161,4126.3989830224,0.9
0,risk_neutral,38,0.9317265648875313,0.4395641145283714,4079.621225466357,0.8822027007301635
0,risk_neutral,39,0.95,0.42528319108227414,4118.688157236196,0.9
1,risk_neutral,0,0.8718112482182145,0.6209581878328643,3844.605114462047,0.5465535466205012
1,risk_neutral,1,0.95,0.5876503354383193,3791.5706858877693,0.5596033427266683
1,risk_neutral,2,0.95,0.5552022405160482,4031.257529361603,0.6193924571432325
1,risk_neutral,3,0.9119284916450602,0.5622717951395448,4202.305812293062,0.6313761769983912
1,risk_neutral,4,0.9152423185913853,0.5608915304381428,3820.055597826211,0.6317755754799508
1,risk_neutral,5,0.9049662017714889,0.5596385451237862,4070.782342257641,0.6414208151073632
1,risk_neutral,6,0.95,0.5300148892074201,3984.330697812364,0.6682633473540812
1,risk_neutral,7,0.8601901122332724,0.5574057568137462,4186.271256473647,0.6794565848872032
1,risk_neutral,8,0.9466646922249317,0.5257928854394921,3929.9342390378433,0.6790660969855082
1,risk_neutral,9,0.95,0.5115217382671403,3925.7814622061915,0.7056475741447605
1,risk_neutral,10,0.95,0.5135630587649151,4059.4933515282773,0.7014552160778559
1,risk_neutral,11,0.9075453099453418,0.5343078033903942,3986.544602535428,0.6906357053150071
1,risk_neutral,12,0.95,0.5066932714053258,4083.061316066713,0.7156309956167114
1,risk_neutral,13,0.95,0.5008678241689111,3962.466232852414,0.7278031965464202
1,risk_neutral,14,0.95,0.4941840765395261,4058.0008200381526,0.7419444280290213
1,risk_neutral,15,0.9348592389405023,0.5002491099438949,3981.2815350551277,0.7409127020314537
1,risk_neutral,16,0.8381817155965893,0.5267880913041995,3970.5356253375994,0.7646992330739013
1,risk_neutral,17,0.9018106174029128,0.4915793095539296,4053.0581951360505,0.7874513522485442
1,risk_neutral,18,0.95,0.463684956277075,4192.695798243332,0.8089999272669398
1,risk_neutral,19,0.95,0.47028748484335225,4043.2817899989914,0.7941169488340339
1,risk_neutral,20,0.95,0.47143100517150566,4078.17250238425,0.7915605453802025
1,risk_neutral,21,0.9383786753896942,0.48848887775956057,4311.932769667349,0.7634855679230578
1,risk_neutral,22,0.91588226590031,0.48804505427807593,4211.477085544237,0.7832311856646216
1,risk_neutral,23,0.95,0.4885196073809169,3992.2186804796384,0.7540796530215598
1,risk_neutral,24,0.9058218784768995,0.4879076029416484,4061.179098209649,0.7922409983039114
1,risk_neutral,25,0.95,0.4744613269058994,4203.89294538784,0.7848159653540611
1,risk_neutral,26,0.9182316328116134,0.49848835765639354,3953.9511028425586,0.7581693112365981
1,risk_neutral,27,0.8493632255674772,0.5257642944156133,4048.589643472939,0.7569226648845859
1,risk_neutral,28,0.9209903534950454,0.5029486259831267,3962.9856720200373,0.7462263276839676
1,risk_neutral,29,0.9023105338236177,0.4922246912509665,4002.8159687692623,0.7855610132385197
1,risk_neutral,30,0.9482894290429643,0.47553384235197166,4143.027276832541,0.7838505888869182
1,risk_neutral,31,0.95,0.47182340527190414,3985.2647365329644,0.7906847418715918
1,risk_neutral,32,0.95,0.48398605652716437,3854.2798125902377,0.7638938752722741
1,risk_neutral,33,0.95,0.49512596144574017,4105.714770075929,0.7399400854922892
1,risk_neutral,34,0.9262057507874367,0.49199417660111433,4171.1284398437,0.7658000375547818
1,risk_neutral,35,0.9335510868900944,0.4852198488002334,3954.086018483257,0.7746262678201804
1,risk_neutral,36,0.9363680771644629,0.4635824455700091,4144.129508618422,0.8210137150631719
1,risk_neutral,37,0.9369185678816409,0.4693566289305363,4033.733265873093,0.8073192512011454
1,risk_neutral,38,0.95,0.47077606486497714,3960.4848282064386,0.7930239412343382
1,risk_neutral,39,0.9037060101938555,0.4752394656036561,4367.756611464832,0.8232062811111296
2,risk_neutral,0,0.8850818958389777,0.7273260756806359,3575.21950300044,0.35971855400583247
2,risk_neutral,1,0.95,0.6952813951655649,3819.4115053339947,0.3825669791904236
2,risk_neutral,2,0.8815818453972989,0.6837904653909919,3891.2573447527025,0.4311610401491064
2,risk_neutral,3,0.95,0.640766359872758,3875.715637815395,0.46851619124576444
2,risk_neutral,4,0.8982918393919328,0.6233228335488558,3908.9567151394167,0.5262106164044477
2,risk_neutral,5,0.95,0.5650592685385107,4030.5770687944405,0.600868056072803
2,risk_neutral,6,0.95,0.5643774067197518,3983.4561003921126,0.6021390425492089
2,risk_neutral,7,0.9301763093292728,0.5424803987884661,3925.2850958515264,0.6575133330656258
2,risk_neutral,8,0.95,0.5271672993270367,4000.4281781822797,0.6739340260955217
2,risk_neutral,9,0.9200618275688456,0.5278808879768709,3998.879369425419,0.6943931293904617
2,risk_neutral,10,0.95,0.5074385330422828,3806.4832459301924,0.7140838869047721
2,risk_neutral,11,0.95,0.48862541732922066,3923.0717623295554,0.7538516850320186
2,risk_neutral,12,0.9439037327475489,0.48083776789205096,4085.9954434605434,0.7757415520825275
2,risk_neutral,13,0.95,0.48240385810994557,4309.674717056383,0.7673406693271491
2,risk_neutral,14,0.9038271165327404,0.49871696732115045,3919.182184235651,0.769745154997531
2,risk_neutral,15,0.9016584621417817,0.5082708443486296,4282.242519158744,0.7505511717905493
2,risk_neutral,16,0.95,0.4810708748522235,4157.29967822234,0.7702533376484704
2,risk_neutral,17,0.9398544678914488,0.4743421020506874,4026.7205058333175,0.7935552884066199
2,risk_neutral,18,0.9361014923859788,0.4681949367967407,4047.110430973738,0.8106712192483434
2,risk_neutral,19,0.95,0.46027957854903956,4032.7187291137225,0.8167591522817813
2,risk_neutral,20,0.92860494669023,0.4783139536722836,4027.80584830769,0.7941891305626768
2,risk_neutral,21,0.95,0.45841602407549364,4266.610727180927,0.8210296396398955
2,risk_neutral,22,0.95,0.46632141238556496,4113.603287268938,0.8030317436410259
2,risk_neutral,23,0.95,0.46362210150975075,3857.4067610223337,0.8091426263060956
2,risk_neutral,24,0.95,0.4594849445856018,4262.034465826692,0.8185780026303096
2,risk_neutral,25,0.95,0.45256545743278825,4128.298127357788,0.8345503884147228
2,risk_neutral,26,0.9446563331766819,0.45526227157162213,4089.8564879675932,0.8329818765045788
2,risk_neutral,27,0.95,0.4537626691649304,4047.1261713499075,0.8317694450191802
2,risk_neutral,28,0.9020570685564177,0.47257276155847755,3952.7296436422794,0.8309491464738366
2,risk_neutral,29,0.9243269200831321,0.4587804665974816,4320.593945230331,0.8429739009947657
2,risk_neutral,30,0.95,0.45680471375649656,3895.996169981357,0.8247361069599268
2,risk_neutral,31,0.95,0.45677729013692064,4143.118715944616,0.824799302092625
2,risk_neutral,32,0.95,0.4545080901328488,4175.702122437014,0.830041647842893
2,risk_neutral,33,0.95,0.46143045812502526,4035.00745017939,0.8141304452771191
2,risk_neutral,34,0.9324553773076235,0.47336170199287153,3946.6190605638667,0.8020710730658432
2,risk_neutral,35,0.854328491276621,0.5154828244322386,3819.4914638673604,0.7756399337205393
2,risk_neutral,36,0.95,0.46584639686318996,4001.22890507014,0.8041045470089632
2,risk_neutral,37,0.9362682260045203,0.4741317067739051,3831.6782398484825,0.7970687381714667
2,risk_neutral,38,0.8844603005130658,0.48695889314338153,4005.743348503688,0.8135758805392678
2,risk_neutral,39,0.95,0.45896230608047706,4105.033844411256,0.8197759938134737
3,risk_neutral,0,0.8801201085763106,0.5660892238607486,4045.3062728489713,0.6465067305338676
3,risk_neutral,1,0.8506561238356147,0.5700075591291682,4050.9076924573646,0.6607907012728217
3,risk_neutral,2,0.9434120744257496,0.5168455284786448,4105.851250809623,0.699600154995252
3,risk_neutral,3,0.95,0.4968658001240364,3895.5712613754476,0.736247693914307
3,risk_neutral,4,0.9462350702679042,0.5067931603873224,4036.004332524749,0.7182700659338754
3,risk_neutral,5,0.9021644963137011,0.5085729928437821,3988.5268241322055,0.749471444667192
3,risk_neutral,6,0.8900855467823102,0.5052876274734234,4280.217027481996,0.7669234209661666
3,risk_neutral,7,0.8879323643096415,0.49600903358661746,4199.839317313995,0.7896560230597777
3,risk_neutral,8,0.9451298542875064,0.48174014051084557,3832.018011688241,0.7727514209510405
3,risk_neutral,9,0.95,0.4815495916697923,4091.3463262157343,0.7692063778161947
3,risk_neutral,10,0.95,0.48097261890224036,4154.730853712949,0.7704683535324772
3,risk_neutral,11,0.95,0.4800374868750375,4072.3883096242016,0.7725169268140374
3,risk_neutral,12,0.95,0.485917535137696,3909.655143584176,0.7597014213323058
3,risk_neutral,13,0.95,0.4867916037042326,3944.9982299234703,0.7578096483732484
3,risk_neutral,14,0.95,0.48185401183479054,4155.7918753939375,0.7685411482313252
3,risk_neutral,15,0.8808216697732287,0.49772744021260545,3970.207489330852,0.7921043322824668
3,risk_neutral,16,0.95,0.4829426300281915,4052.1326298969216,0.7661656955724419
3,risk_neutral,17,0.95,0.4866259908211551,4032.5033211736145,0.7581678283635637
3,risk_neutral,18,0.95,0.48673219243756016,4036.2697214566997,0.7579381263329452
3,risk_neutral,19,0.9374519403685396,0.4780036012883184,4160.443595529572,0.7873865108785193
3,risk_neutral,20,0.95,0.488437338992453,3970.793251557979,0.7542569347414397
3,risk_neutral,21,0.95,0.4748198058434281,4276.486909801245,0.7840209505687686
3,risk_neutral,22,0.95,0.4685697241139852,4353.387001529287,0.7979688044499935
3,risk_neutral,23,0.9428078388006643,0.47159141818422745,4002.990980382386,0.7972380762925259
3,risk_neutral,24,0.95,0.4670206697419784,4043.649837027183,0.801454485898162
3,risk_neutral,25,0.8797883318990625,0.49404540709885664,3832.39499568246,0.8014744265727288
3,risk_neutral,26,0.95,0.4639356917237087,3852.6306436923555,0.8084308755622701
3,risk_neutral,27,0.9061556324682403,0.4979892497307449,4160.577258420836,0.7693786410371113
3,risk_neutral,28,0.8823424003852913,0.49089766216018804,4038.1938741620424,0.8063985137439245
3,risk_neutral,29,0.8552594448405317,0.513209011562799,4078.3809734504703,0.7799645953817135
3,risk_neutral,30,0.828085736353236,0.5153115893391372,4172.380634675943,0.8006218490740447
3,risk_neutral,31,0.8682915765250768,0.4922063499025785,4162.979195921997,0.8163815695224672
3,risk_neutral,32,0.9013279946255515,0.476711479986422,4053.367773878708,0.8219469929651715
3,risk_neutral,33,0.95,0.44758079518032085,4042.550524981043,0.846208641763211
3,risk_neutral,34,0.95,0.4572112367403517,4173.99624927683,0.8237997579643591
3,risk_neutral,35,0.9358068836320343,0.45623618777396047,4097.4062752107475,0.8385754172592643
3,risk_neutral,36,0.9181205281470817,0.4699969517076918,3957.284740031801,0.8223637821835369
3,risk_neutral,37,0.95,0.46461504721186536,4176.759296643182,0.806890601804952
3,risk_neutral,38,0.95,0.45841164955343744,4149.284971277306,0.8210396846247746
3,risk_neutral,39,0.8819681765505554,0.48074517308148185,4111.942865512087,0.8304357849059006
4,risk_neutral,0,0.836658426321762,0.6176646250495075,3930.944498056704,0.5758737754653577
4,risk_neutral,1,0.9137489297480498,0.5832979251014878,3907.0366986312406,0.5899401737736124
4,risk_neutral,2,0.9470982968283779,0.5565609541700085,3989.6326297249925,0.6187093619787561
4,risk_neutral,3,0.95,0.5471569728461592,3865.8272244346863,0.6347574181684279
4,risk_neutral,4,0.9453115299489376,0.5328748718794839,4028.714687855306,0.6658848690477548
4,risk_neutral,5,0.9373040620772327,0.5074215548221781,4028.832405915891,0.7237919680931697
4,risk_neutral,6,0.9480433977997088,0.4882721852062352,4066.832783957639,0.7561703121513347
4,risk_neutral,7,0.8935386085320447,0.5211302794041615,3871.5534100358145,0.7294091221424449
4,risk_neutral,8,0.9171853547725874,0.4964677200817376,4203.250694953071,0.7634627056656462
4,risk_neutral,9,0.95,0.49906501049953067,3975.6955863637986,0.7315988527940405
4,risk_neutral,10,0.9296758366542756,0.5154536193902972,4020.8952764780456,0.7128376639782196
4,risk_neutral,11,0.95,0.48883151719872847,3914.268768332621,0.7534077836659073
4,risk_neutral,12,0.9025424450436421,0.5112303003183295,4027.0140729754985,0.7433834369083437
4,risk_neutral,13,0.9091246143240218,0.48884770460846505,4173.657751709555,0.7872455208642606
4,risk_neutral,14,0.8970847791327764,0.5046789563475789,3942.675944739666,0.762283340192937
4,risk_neutral,15,0.8962068286230825,0.4998738685163505,4175.0504865717185,0.7737047444909856
4,risk_neutral,16,0.9095910481788154,0.4895178493981759,3878.6714407280415,0.7853357336296201
4,risk_neutral,17,0.8924831311572001,0.4932535950456669,4184.986895076921,0.7918713765533318
4,risk_neutral,18,0.95,0.4668269409939131,3913.379857016501,0.8018912273933364
4,risk_neutral,19,0.95,0.4749420827474168,3945.546192614804,0.7837499088839596
4,risk_neutral,20,0.95,0.484120171688263,3737.286605835409,0.7636022257599033
4,risk_neutral,21,0.8801473133503667,0.5159916703411573,3910.867443610987,0.751765808228027
4,risk_neutral,22,0.9069288705533438,0.48610017642727626,4077.787071052347,0.7953661807527145
4,risk_neutral,23,0.9207553196412027,0.48298348779010125,4097.781445818005,0.7904084800373659
4,risk_neutral,24,0.95,0.48119957748191766,3952.7727807827305,0.7699717609819752
4,risk_neutral,25,0.95,0.4815902867356597,4335.6934065861615,0.7691174251885955
4,risk_neutral,26,0.95,0.4621811842063942,4067.786430299814,0.8124192538667935
4,risk_neutral,27,0.9263886999733618,0.47529634270172255,3795.7454393839535,0.8029208367164525
4,risk_neutral,28,0.8925130706015321,0.47325829075132236,4283.142424969358,0.8382106603613658
4,risk_neutral,29,0.906953349423066,0.47062370214978433,3836.313482770975,0.8310200724518928
4,risk_neutral,30,0.9411668885486264,0.46120783243407637,3997.3883714027506,0.8222840363594247
4,risk_neutral,31,0.9424842007258706,0.4577329431627341,4085.2090997297378,0.8291591072427353
4,risk_neutral,32,0.95,0.4492909365657839,4091.7167611861787,0.8421943531090672
4,risk_neutral,33,0.95,0.44750346755902376,4055.0107620696876,0.8463905184863154
4,risk_neutral,34,0.8980730958081374,0.4728736858140197,4140.728072587393,0.8339265240979093
4,risk_neutral,35,0.9035360660156687,0.4595700093455894,4222.107555662644,0.860468129824972
4,risk_neutral,36,0.9220695332578285,0.45210409886309705,4392.482510157978,0.8609359596152356
4,risk_neutral,37,0.95,0.431735281442823,4373.820100088002,0.8841501610515
4,risk_neutral,38,0.894259492913058,0.46941930317086505,3858.101615073655,0.8456816833706455
4,risk_neutral,39,0.95,0.4412344253991616,4048.137330632574,0.8612410188456608
5,risk_neutral,0,0.8999974957788822,0.5409035388186042,4117.530555284799,0.682795586148449
5,risk_neutral,1,0.923858275968446,0.5130637927032143,4080.583140698075,0.7223565633970459
5,risk_neutral,2,0.9454791184419772,0.4799521037253785,4074.0509765266543,0.7763989173806971
5,risk_neutral,3,0.9443701266700071,0.5055433486092895,4184.945328777014,0.7223031214235178
5,risk_neutral,4,0.9345431234090907,0.5089166084355544,4122.153170225994,0.7227821735017249
5,risk_neutral,5,0.9057531743260424,0.5214370406466616,3823.2534477372333,0.7189229446987901
5,risk_neutral,6,0.9392375707420008,0.49308341006032497,3943.6011275762394,0.7528201091107566
5,risk_neutral,7,0.95,0.48507788661311296,3940.2360504195203,0.7615219052453988
5,risk_neutral,8,0.839182552198703,0.5309939948384881,4104.24099740738,0.7543109247219584
5,risk_neutral,9,0.9421880533910634,0.49108930063950473,4060.7437887770175,0.7547636484413933
5,risk_neutral,10,0.9108202630602491,0.49200633399496013,4142.296752695054,0.7787087281261826
5,risk_neutral,11,0.9098260175393965,0.493664448461535,4083.0439166651977,0.7758617945740369
5,risk_neutral,12,0.911085454460221,0.4893584575403606,4114.063516921058,0.7844050330821112
5,risk_neutral,13,0.95,0.48530578115710726,3955.1502104963906,0.761027484314676
5,risk_neutral,14,0.95,0.48124328063063543,3832.994942925674,0.7698761640037575
5,risk_neutral,15,0.95,0.4942539057713626,4208.302179231,0.7417956995179718
5,risk_neutral,16,0.95,0.49816013302875367,4087.898016136987,0.7335091593450114
5,risk_neutral,17,0.95,0.4860610830699248,4003.4535284765284,0.7593905027898096
5,risk_neutral,18,0.95,0.4697381437163853,4300.882788096138,0.795347242702878
5,risk_neutral,19,0.95,0.45584355576501207,3965.932544378059,0.8269532713638597
5,risk_neutral,20,0.95,0.44757345058268927,4229.609512123034,0.8462259151112144
5,risk_neutral,21,0.95,0.4418058872198045,3825.837941727385,0.8598785921615073
5,risk_neutral,22,0.9475347368571899,0.43262994333721816,4175.395439811886,0.8842657879667621
5,risk_neutral,23,0.95,0.4287372584747002,4286.156000824207,0.8914852618808802
5,risk_neutral,24,0.95,0.4335426324949882,4427.853967967609,0.8797527818329277
5,risk_neutral,25,0.95,0.43942159599309005,4287.389504053816,0.8655747067534638
5,risk_neutral,26,0.95,0.4390572972533852,4421.304548159893,0.8664477439601946
5,risk_neutral,27,0.935051310653901,0.45199251838957266,4027.6259547737664,0.8492471402099108
5,risk_neutral,28,0.9441459442609361,0.45683151945839245,3932.718701142457,0.8297876268148082
5,risk_neutral,29,0.8825386206533786,0.4817030559402177,4338.756409058324,0.8276435775148225
5,risk_neutral,30,0.8891901312557506,0.48233485732656195,3969.135776072066,0.8199783778160797
5,risk_neutral,31,0.95,0.4551858912169734,3938.0877052539263,0.8284730435164903
5,risk_neutral,32,0.9184879299630996,0.48373125695241587,4144.690052624016,0.7906753665624592
5,risk_neutral,33,0.8866537126452502,0.48369106376662624,3999.661301617095,0.8191573144157547
5,risk_neutral,34,0.9440022747916617,0.4596059229466909,3948.023846897403,0.8234999709983047
5,risk_neutral,35,0.9463229867531889,0.4603125640791192,4046.169548898572,0.8198570086300615
5,risk_neutral,36,0.9213691452006152,0.46125527249128256,4144.790379482465,0.8398410743924336
5,risk_neutral,37,0.9492930491073259,0.45309862338533535,4028.0639936021935,0.8339315939075621
5,risk_neutral,38,0.95,0.4386554713081646,4362.214950707141,0.8674115551838213
5,risk_neutral,39,0.95,0.44024300243673886,4011.0164084370663,0.8636088697410829
6,risk_neutral,0,0.8249421529019686,0.7341900322512028,3624.9897672511333,0.37455642588340227
6,risk_neutral,1,0.95,0.6671143614637339,3742.401529196968,0.426098727680133
6,risk_neutral,2,0.95,0.6507472834435339,3819.1871606463774,0.452246220649562
6,risk_neutral,3,0.9031751472040729,0.651286343528933,3692.6002853490018,0.47477599776355794
6,risk_neutral,4,0.95,0.6065739306103254,3935.058631917923,0.5262406956792288
6,risk_neutral,5,0.9365450340661766,0.5943109818317766,3986.0085977600124,0.5556086885874443
6,risk_neutral,6,0.9472957382343701,0.5652422249698417,3933.2231822421045,0.6022416230975802
6,risk_neutral,7,0.95,0.5445252931012677,4021.333827855594,0.639832511275121
6,risk_neutral,8,0.9484136673774212,0.5250759909476814,4071.789896595803,0.6792524236646167
6,risk_neutral,9,0.95,0.5021391531070413,4004.4779723143583,0.7251347371348742
6,risk_neutral,10,0.9236386944697685,0.4877422957198293,3841.9451376133516,0.7773257004647033
6,risk_neutral,11,0.8934341628140061,0.49678269437991945,4040.6197928949646,0.7830488381426942
6,risk_neutral,12,0.9294643488951463,0.4714497652152615,4030.715202631645,0.8090065272218404
6,risk_neutral,13,0.937163531728783,0.4688677797601717,4104.522788160833,0.8082201708951442
6,risk_neutral,14,0.95,0.46453043299953334,4121.998947293729,0.807082321173063
6,risk_neutral,15,0.95,0.46299098846752573,4061.8192443897215,0.8105765141456766
6,risk_neutral,16,0.9436153924147492,0.45844714845890483,4076.5493477523705,0.8265128682043802
6,risk_neutral,17,0.9421810965040505,0.45413632417392885,4141.424371863392,0.8377984396332103
6,risk_neutral,18,0.9033164450687979,0.47141755450315215,4199.057457974248,0.832500121299582
6,risk_neutral,19,0.95,0.4432238737307826,3964.6306600029952,0.8565055560828873
6,risk_neutral,20,0.9125665688257787,0.4580348943221107,4022.269396563978,0.8556196730925715
6,risk_neutral,21,0.95,0.45414833806290444,4227.36513114575,0.8308751563009873
6,risk_neutral,22,0.95,0.4680362207093632,3955.9557655094923,0.7991679909275552
6,risk_neutral,23,0.95,0.4793819957287914,3917.5123350449935,0.7739552774002596
6,risk_neutral,24,0.9438591611726207,0.47655751343660324,4015.8113284990795,0.7852515437670665
6,risk_neutral,25,0.912990958280593,0.5028308502542534,4161.933924320841,0.7530210907381173
6,risk_neutral,26,0.95,0.4800423105297349,3906.5153692327467,0.7725063495031219
6,risk_neutral,27,0.95,0.4806923952221184,3871.2405095126505,0.7710818151825979
6,risk_neutral,28,0.8545075254421086,0.517296682728332,3872.5228520959604,0.7713667756376094
6,risk_neutral,29,0.95,0.4781974534016292,4313.417226772328,0.7765595256374244
6,risk_neutral,30,0.95,0.4555820908061594,4202.1852216959605,0.8275572181170853
6,risk_neutral,31,0.9284691395389418,0.4604668908127029,3944.311132257296,0.8352612824594685
6,risk_neutral,32,0.95,0.44669140425148957,3993.6236354061784,0.8483024143013301
6,risk_neutral,33,0.95,0.4507258048641467,4081.1830754812336,0.8388379956267917
6,risk_neutral,34,0.8920054362557114,0.48449592721462115,4052.605690720883,0.8123787416478101
6,risk_neutral,35,0.9279473504054493,0.4890112768578364,3876.781840574804,0.7709162900261848
6,risk_neutral,36,0.8673805841942551,0.49907337623520054,3957.9374922171723,0.8012655115205191
6,risk_neutral,37,0.9227807692997843,0.47845796808211566,4326.749023416498,0.7988754615091005
6,risk_neutral,38,0.95,0.4682406659205991,3972.2035290010663,0.7987082861286756
6,risk_neutral,39,0.9498587232085466,0.4661827506989942,4031.2158809055068,0.8034642775871912
7,risk_neutral,0,0.8527660023404465,0.731210164321625,3880.1461951293923,0.36710464207312254
7,risk_neutral,1,0.9178054107904045,0.683212815924027,3790.345667312842,0.41506497296049893
7,risk_neutral,2,0.9351289887256672,0.6679666793583968,3786.519156179998,0.43150944175037415
7,risk_neutral,3,0.8888736652309034,0.6680195006445141,3640.541525534433,0.45387542580100754
7,risk_neutral,4,0.9287414090872287,0.6375495704242043,3720.3970414309297,0.484659392851596
7,risk_neutral,5,0.95,0.6264170211895165,3659.0996740054766,0.4923568017253658
7,risk_neutral,6,0.888451075159737,0.6066578412205319,3725.5141106300143,0.5625412013081821
7,risk_neutral,7,0.873041147420188,0.5963414309450733,3671.6592843203857,0.5921163129125258
7,risk_neutral,8,0.8611019173414383,0.5741567480739932,3923.826500984876,0.6443521126825145
7,risk_neutral,9,0.8872389470465122,0.5508816615852848,3775.644669429049,0.67201204945193
7,risk_neutral,10,0.9281697229525522,0.5269339351274872,4133.9147279679155,0.6902617945243856
7,risk_neutral,11,0.9023260262642069,0.5310323971530732,3873.9691550462826,0.7014451867625665
7,risk_neutral,12,0.947547844239945,0.48326465790854756,4248.105517354656,0.7674449726599474
7,risk_neutral,13,0.9156643199071923,0.5064721210707501,4046.1286606145477,0.742942565661751
7,risk_neutral,14,0.9157221105466655,0.4798639858489235,3929.0162097198736,0.8018290369896596
7,risk_neutral,15,0.8793103521844952,0.48981308776223886,3891.6688532889007,0.8116945426864177
7,risk_neutral,16,0.9096282304726435,0.4765775507586842,3982.006946550078,0.8147557359120806
7,risk_neutral,17,0.9356909894259449,0.47323141037602795,4254.014359077009,0.7995917230028202
7,risk_neutral,18,0.95,0.4628289732635752,4177.976969304484,0.8109449277222642
7,risk_neutral,19,0.95,0.4666253202334421,4317.86183785974,0.8023459531282434
7,risk_neutral,20,0.95,0.4502059007485022,4259.286609278093,0.8400528880486967
7,risk_neutral,21,0.910962451655001,0.4755297560795426,3899.6596849171797,0.8159785500470702
7,risk_neutral,22,0.8728081478520883,0.4823827094258267,4015.4190330236243,0.8352551231574031
7,risk_neutral,23,0.9054771756836557,0.4747680264853732,4305.4756289075995,0.8226921445791037
7,risk_neutral,24,0.927424300279327,0.47600804458980794,4329.816001847311,0.8004109060666134
7,risk_neutral,25,0.95,0.458016061031548,3952.2041520467765,0.8219484502403577
7,risk_neutral,26,0.95,0.45057264435066474,4140.9369442198695,0.8391957496977795
7,risk_neutral,27,0.95,0.46228019919338836,4261.579546710942,0.8121937684017018
7,risk_neutral,28,0.95,0.4620360153694139,4014.492831197768,0.8127499322039016
7,risk_neutral,29,0.95,0.4729490229492256,4057.199017159231,0.7881764949367663
7,risk_neutral,30,0.95,0.4732183553614166,3861.821088152985,0.787577218706233
7,risk_neutral,31,0.9057381742773303,0.4850295275818053,4038.4869242805403,0.7988462105654278
7,risk_neutral,32,0.9440025055007555,0.46818960147731453,4112.9581561231835,0.8038982198926503
7,risk_neutral,33,0.8903139703755352,0.48697104416321996,3841.0935547327344,0.8081987244725609
7,risk_neutral,34,0.95,0.45933264370321153,3859.7671610185043,0.8189269657364084
7,risk_neutral,35,0.9466389717548348,0.44760898539762145,4083.902935837797,0.8491465617994416
